CLIENT_ID,Travel,Meals,Lodging,Groceries,Entertainment,Clothing,Electronics,Home_Supplies,Communication,Misc,Scandanavian,Japan,Eastern_Europe,Africa,South_America,Mid_East,Western_Europe,China
22499,0,250.4,124213.2,73671.7,169932.5,170776.5,304292.1,148865.3,156327,388212.8,0,0,0,1536541.5,0,0,0,0
22500,0,0,0,0,0,0,0,0,0,58168.1,0,0,0,58168.1,0,0,0,0
22502,0,136074.5,99612.4,141307.1,123518.2,67293.4,129565.5,224909,24019.4,232797,0,0,0,1179096.5,0,0,0,0
22503,0,0,120679.6,80996.6,63138.1,0,183988.7,192880.7,133265.2,121363.6,0,0,0,896312.5,0,0,0,0
22505,0,281914.3,115633.9,104092.6,134051.8,75677.3,313936.5,78773.6,7295.6,90942.7,0,0,0,1202318.3,0,0,0,0
22506,0,0,0,0,0,0,0,0,32466.8,0,0,0,0,32466.8,0,0,0,0
22510,0,285015.5,37545.5,97400.4,72344,298792,116403.4,115652.2,58698.2,132751,0,0,0,1214602.2,0,0,0,0
22511,0,122229.6,220400.7,69738.7,215726.3,133008.7,105460.6,0,235128.7,243461.3,0,0,0,1345154.6,0,0,0,0
22513,0,214021.2,222571.2,196157.8,288474.6,185350.6,170702,160037.7,243570,114825.3,0,0,0,1795710.4,0,0,0,0
22515,0,215857,134838.4,167111,26105.6,185875.8,193250.8,290173.6,136918.5,230021.9,0,0,0,1580152.6,0,0,0,0
22516,0,219026.6,107392.9,299219.5,24019.4,31885.4,22035.8,137078.5,47908.1,199874.6,0,0,0,1088440.8,0,0,0,0
22517,0,357142.1,392099.4,32477.8,120423.1,210698.9,299771.6,189768.5,403778.7,3277.1,0,0,0,2009437.2,0,0,0,0
22518,0,155380.4,107899.8,230819.5,154309.2,208788.6,64027.3,94448.2,66494.6,96180.2,0,0,0,1178347.8,0,0,0,0
22519,0,148796.9,294168.9,363195.5,252542.6,76788.8,0,86171.8,210727,333368.2,0,0,0,1765759.7,0,0,0,0
22520,0,75341.4,241496,171984.5,263104.3,138474.6,77012.3,150250.4,183555.1,238862.6,0,0,0,1540081.2,0,0,0,0
22521,0,0,0,0,0,0,0,0,64973.9,0,0,0,0,64973.9,0,0,0,0
22524,0,149954.8,64072.5,340275.4,285813.1,295405,78237.4,89408.6,234872.2,138406.2,0,0,0,1676445.2,0,0,0,0
22526,0,161632.9,0,80791.4,222908.3,126265.2,3738.8,343987.3,86633.5,90611.7,0,0,0,1116569.1,0,0,0,0
22527,0,116951.8,154200.5,122001.2,238965.2,236165.7,133789.2,170223.2,174190.4,48750.9,0,0,0,1395238.1,0,0,0,0
22528,0,505803.4,348027.8,144162.8,104787.6,11724.5,110823.9,0,313498,106349.8,0,0,0,1734608.4,0,0,0,0
22529,0,129280.9,22890.8,161884.5,207056.6,77502.1,96329.2,292110.8,69522.5,227696.3,0,0,0,1284273.7,0,0,0,0
22530,0,80864.7,79359.9,183230.2,146841.4,260795.8,149469.9,108760.9,183994.8,172867.6,0,0,0,1366185.2,0,0,0,0
22531,0,249783.4,331754.7,310060.9,177137.7,87961.2,194231.6,130608.6,6998.8,143855,0,0,0,1632391.9,0,0,0,0
22532,0,146003.5,110497.8,159319.5,59307.7,460078,235892.1,136946.6,224150.5,43667.3,0,0,0,1575863,0,0,0,0
22533,0,162010.3,169682.1,52245.4,0,111114.6,273535.3,0,33937.4,119687.8,0,0,0,922212.9,0,0,0,0
22535,0,49618.1,0,199520.4,202969.7,26430.5,148717.5,159723.8,92054.2,151681.9,0,0,0,1030716.1,0,0,0,0
22536,0,0,71865.2,0,0,0,0,0,0,0,0,0,0,71865.2,0,0,0,0
22537,0,64101.8,0,0,0,0,0,0,0,0,0,0,0,64101.8,0,0,0,0
22538,0,114859.5,344175.4,233093.8,304063.7,95455.9,217196.9,10117.1,34153.6,74943.2,0,0,0,1428059.1,0,0,0,0
22539,0,0,95491.3,26516,45519,111599.5,264147.4,0,180711.6,230591.1,0,0,0,1165445.8,0,0,0,0
22540,0,0,0,19847,9587,62477.3,0,0,0,0,0,0,0,91911.3,0,0,0,0
22542,0,173574.8,187687.2,67829.6,115372.5,78635.6,155751.7,199069.7,231817.4,72491.8,0,0,0,1282230.3,0,0,0,0
22544,0,119049,91831.9,156042.4,56919.8,15628.2,23010.5,91797.7,83076.7,0,0,0,0,637356.2,0,0,0,0
22545,0,15486.5,0,0,0,16495.4,0,0,1669.7,42196.7,0,0,0,75848.3,0,0,0,0
22546,0,33253.4,0,38896.4,0,17384.6,19214.3,0,1447.4,43992.2,0,0,0,154188.3,0,0,0,0
22547,0,41506.6,0,0,0,0,3020.6,0,74988.4,0,0,0,0,119515.6,0,0,0,0
22548,0,0,0,0,0,0,0,0,82586.9,0,0,0,0,82586.9,0,0,0,0
22549,0,92037.1,70839.2,0,92721.1,32774.6,3670.4,46865,155768.8,205648.3,0,0,0,700324.5,0,0,0,0
22550,0,22976.3,46146.8,172429.1,25096.7,74344.7,0,137636.7,0,84929.6,0,0,0,563559.9,0,0,0,0
22551,0,19436.6,87533.7,0,0,0,82198.5,47200.9,236366,187842.3,0,0,0,660578,0,0,0,0
22552,0,3995.3,78671,1464.5,154223.7,0,0,44385.5,157632.7,96927.7,0,0,0,537300.4,0,0,0,0
22553,0,0,0,0,0,0,0,35784.2,0,15503.6,0,0,0,51287.8,0,0,0,0
22554,0,0,0,0,74013.7,0,0,0,64375.4,0,0,0,0,155175.2,0,0,0,0
22555,0,3561.7,76619,141597.8,0,114848.5,122988.1,0,35784.2,0,0,0,0,495399.3,0,0,0,0
22556,0,0,0,0,49925.9,0,18547.4,84171.1,0,0,0,0,0,152644.4,0,0,0,0
22557,0,236919.3,79577.3,42521.6,83692.3,15195.8,0,184046.1,0,0,0,0,0,641952.4,0,0,0,0
22558,0,0,65623.7,0,13656.8,145417.2,67293.4,0,169134.9,0,0,0,0,461126,0,0,0,0
22559,0,0,0,0,45508,0,0,0,0,78260.6,0,0,0,123768.6,0,0,0,0
22560,0,0,54371.9,89745.7,78431.6,67680.6,0,46129.7,78305.8,31304,0,0,0,445969.3,0,0,0,0
22561,0,0,82740.8,122509.3,0,0,0,0,0,0,0,0,0,237443.3,0,0,0,0
22562,0,100820.4,21608.3,0,73558.1,15931.1,5910.5,60698.9,57586.7,0,0,0,0,336114,0,0,0,0
22563,0,22685.6,19641.8,75056.8,0,18769.7,69129.2,0,0,0,0,0,0,205283.1,0,0,0,0
22564,0,118576.3,196306.8,153904.9,66216.1,69112.1,162186.2,0,142772.8,0,0,0,0,909075.2,0,0,0,0
22565,0,33572.2,71711.3,0,0,0,0,92396.2,26909.3,66769.4,0,0,0,291358.4,0,0,0,0
22566,0,43564.7,65572.4,62060.8,0,0,0,0,86513.8,8543.9,0,0,0,361080,0,0,0,0
22567,0,0,0,0,0,0,49139.3,73831.7,0,0,0,0,0,122971,0,0,0,0
22568,0,19128.8,45189.2,38525.1,67310.5,79770.3,0,0,96767.7,0,0,0,0,427175.2,0,0,0,0
22569,0,0,0,15572,0,0,0,0,0,12203.3,0,0,0,27775.3,0,0,0,0
22570,0,0,33458.6,73340.7,0,0,0,0,27131.6,0,0,0,0,154427.7,0,0,0,0
22571,0,13041.2,23232.8,0,22747.9,9929,0,48968.3,0,152832.5,0,0,0,270751.7,0,0,0,0
22572,0,0,65948.6,0,47224.1,50148.2,78305.8,73945.3,150752.4,29525.6,0,0,0,495850,0,0,0,0
22573,0,8372.9,0,75011.6,82860.5,56582.7,95115.1,0,32312.9,0,0,0,0,350255.7,0,0,0,0
22574,0,98261.5,20548.1,113502.5,44573.6,46027.1,27245.2,67321.5,0,60100.4,0,0,0,477579.9,0,0,0,0
22575,0,0,112779.4,47172.8,0,0,0,137762.5,0,62562.8,0,0,0,360277.5,0,0,0,0
22576,0,43763.8,0,0,18017.3,71893.3,0,0,28521.6,26191.1,0,0,0,188387.1,0,0,0,0
22577,0,25011.2,30927.8,56452,149726.4,0,0,101920.9,2695.7,66085.4,0,0,0,432819.4,0,0,0,0
22578,0,80107.4,0,0,0,78397.4,0,0,44522.3,0,0,0,0,203027.1,0,0,0,0
22579,0,84741.5,72457.6,0,70822.1,141746.8,0,0,79526,137055.3,0,0,0,586349.3,0,0,0,0
22580,0,0,20069.3,8372.9,0,32860.1,24600.8,122338.3,0,0,0,0,0,208241.4,0,0,0,0
22581,0,0,17606.9,77371.4,74926.1,0,0,0,0,0,0,0,0,169904.4,0,0,0,0
22582,0,0,0,20935.3,0,20240.3,0,0,54132.5,0,0,0,0,149167,0,0,0,0
22583,0,10219.7,0,0,11297,34963.4,90344.2,21437.3,0,0,0,0,0,168261.6,0,0,0,0
22584,0,23267,0,0,0,82974.1,0,0,41393,102444.9,0,0,0,250079,0,0,0,0
22585,0,40349.9,2285.3,24019.4,61297.4,66615.5,0,0,73335.8,0,0,0,0,267903.3,0,0,0,0
22586,0,0,0,5226.5,17401.7,0,80295.5,0,0,11365.4,0,0,0,114289.1,0,0,0,0
22587,0,0,114352.6,0,0,29730.8,24389.5,0,51664,0,0,0,0,220136.9,0,0,0,0
22588,0,31611.8,108726.7,38161.1,49002.5,64443.8,0,0,0,164671.8,0,0,0,456617.7,0,0,0,0
22589,0,0,38445.7,0,0,0,59017,55278.2,23192.5,0,0,0,0,175933.4,0,0,0,0
22590,0,0,54782.3,59348,47018.9,82266.9,54200.9,0,60083.3,123945.7,0,0,0,481646,0,0,0,0
22591,0,64187.3,23660.3,47189.9,102160.3,54098.3,63343.3,110310.9,12117.8,64700.3,0,0,0,541768.4,0,0,0,0
22592,0,154144.3,0,11279.9,0,56150.3,120508.6,0,0,41290.4,0,0,0,443080.6,0,0,0,0
22593,0,83664.2,7124.6,0,135043.6,0,27935.3,131469.7,4337.3,0,0,0,0,389574.7,0,0,0,0
22594,0,0,176652.8,0,0,0,0,0,62340.5,0,0,0,0,238993.3,0,0,0,0
22595,0,0,0,150632.7,6269.6,0,50438.9,59564.2,0,29953.1,0,0,0,296858.5,0,0,0,0
22596,0,0,0,22907.9,48951.2,0,0,0,90395.5,63024.5,0,0,0,225279.1,0,0,0,0
22597,0,0,167031.6,55517.6,101322.4,72976.7,0,17418.8,61382.9,94328.5,0,0,0,569978.5,0,0,0,0
22598,0,58612.7,0,123843.1,0,0,20873,0,6372.2,62351.5,0,0,0,272052.5,0,0,0,0
22599,0,0,0,0,0,79058.2,0,0,17247.8,53687.9,0,0,0,149993.9,0,0,0,0
22600,43291.1,107221.9,0,0,9450.2,49378.7,0,7808.6,0,0,0,0,0,217150.5,0,0,0,0
22601,0,35681.6,0,22018.7,6440.6,66085.4,68804.3,98911.3,140584,0,0,0,0,438525.9,0,0,0,0
22602,0,68462.3,106326.6,0,0,0,51219.4,0,9974.2,9518.6,0,0,0,245501.1,0,0,0,0
22603,0,34980.5,0,9296.3,0,17247.8,0,0,206481.3,3687.5,0,0,0,271693.4,0,0,0,0
22604,0,58920.5,20086.4,106777.3,0,63263.9,0,133162.6,0,61622.3,0,0,0,443833,0,0,0,0
22605,0,0,148330.3,0,0,0,78072.5,8920.1,0,0,0,0,0,235322.9,0,0,0,0
22606,0,144117.6,5192.3,38297.9,0,98620.6,0,0,21488.6,59570.3,0,0,0,367287.3,0,0,0,0
22607,0,2405,0,0,58458.8,46471.7,0,78636.8,0,22104.2,0,0,0,208076.5,0,0,0,0
22608,0,41974.4,0,65982.8,0,128710.5,47269.3,0,6440.6,0,0,0,0,290377.6,0,0,0,0
22609,0,162095.8,0,41461.4,37220.6,12442.7,0,13691,77029.4,0,0,0,0,343940.9,0,0,0,0
22610,0,45924.5,0,58971.8,0,50062.7,0,0,0,0,0,0,0,154959,0,0,0,0
22611,0,44265.8,63263.9,152131.4,0,72857,156042.4,0,4610.9,45633.8,0,0,0,538805.2,0,0,0,0
22612,0,32381.3,87385.9,0,34176.8,0,70189.4,99988.6,19812.8,43769.9,0,0,0,387704.7,0,0,0,0
22613,0,0,39580.4,75387.8,85915.3,0,62306.3,0,0,17247.8,0,0,0,280437.6,0,0,0,0
22614,0,206503.3,100848.5,29491.4,0,220497.2,176533.1,310454.2,236490.6,28835.5,0,0,0,1309653.8,0,0,0,0
22615,0,265321.2,135105.9,94978.3,12522.1,43735.7,207751.6,117533.2,8674.6,119544.9,0,0,0,1005167.5,0,0,0,0
22620,0,0,0,0,48934.1,0,0,0,0,0,0,0,0,48934.1,0,0,0,0
22621,0,0,0,0,50575.7,0,0,0,0,0,0,0,0,50575.7,0,0,0,0
22623,0,0,0,0,0,0,58766.6,0,0,0,0,0,0,58766.6,0,0,0,0
22624,0,0,0,0,47531.9,0,0,0,0,0,0,0,0,47531.9,0,0,0,0
22625,0,304058.8,108070.8,248312.8,157015.9,207689.3,71540.3,99057.9,230186.8,346540.1,0,0,0,1772472.7,0,0,0,0
22627,0,208082.6,236725.1,34416.2,10168.4,174235.6,129770.7,179018.7,207449.9,222908.3,0,0,0,1402775.5,0,0,0,0
22628,0,126339.7,60196.9,34758.2,263098.2,267111.8,209211.2,145587,88422.9,153755.9,0,0,0,1348481.8,0,0,0,0
22629,0,87516.6,70029.4,135567.6,76128,163662.9,215407.5,285390.5,112995.6,179166.5,0,0,0,1325864.6,0,0,0,0
22630,0,0,0,0,0,36964.1,0,0,0,84143,0,0,0,121107.1,0,0,0,0
22632,0,30910.7,0,26259.5,0,0,0,0,0,0,0,0,0,57170.2,0,0,0,0
22633,0,0,0,74002.7,0,0,0,0,0,0,0,0,0,74002.7,0,0,0,0
22634,0,98460.6,81007.6,191803.4,0,125262.4,76048.6,79930.3,72583.4,95981.1,0,0,0,821077.4,0,0,0,0
22635,0,62471.2,60094.3,289825.5,101429.9,203568.2,43285,0,82706.6,137801.6,0,0,0,981182.3,0,0,0,0
22636,0,124521,186057.8,81475.4,59741.3,79861.9,0,62950,78134.8,0,0,0,0,672742.2,0,0,0,0
22637,0,64254.5,39341,272201.5,113964.2,45001.1,36245.9,120998.4,0,88890.7,0,0,0,780897.3,0,0,0,0
22638,0,161360.5,111531.1,263235,53938.3,287551.2,19180.1,111525,50005.3,143576.5,0,0,0,1201903,0,0,0,0
22640,0,206770.8,136627.8,40480.6,297354.4,0,416678.2,166809.3,177011.9,29149.4,0,0,0,1470882.4,0,0,0,0
22642,0,66854.9,234262.7,199675.5,0,81582.9,2490.5,40480.6,162887.3,19898.3,0,0,0,808132.7,0,0,0,0
22644,0,141432.9,102057.7,231714.8,222549.2,160424.9,11228.6,0,138201,9877.7,0,0,0,1262772.9,0,0,0,0
22645,0,125034,178454.4,273358.2,113737,247344.2,267111.8,255380,152872.8,131811.7,0,0,0,1745104.1,0,0,0,0
22646,0,0,0,0,0,0,32022.2,0,0,0,0,0,0,32022.2,0,0,0,0
22647,0,0,0,0,0,0,0,0,0,44659.1,0,0,0,44659.1,0,0,0,0
22648,0,46334.9,0,0,0,0,0,0,0,0,0,0,0,46334.9,0,0,0,0
22649,0,0,0,0,0,0,0,0,0,44590.7,0,0,0,44590.7,0,0,0,0
22650,0,64517.1,60966.4,53801.5,262922.3,86650.6,291952,100193.8,147617,44071.6,0,0,0,1112692.3,0,0,0,0
22651,0,135071.7,90628.8,68462.3,76185.4,130523.1,218342.6,175763.6,284045.7,341176.8,0,0,0,1520200,0,0,0,0
22654,0,0,0,0,56988.2,0,0,2028.8,0,0,0,0,0,59017,0,0,0,0
22655,0,82877.6,29508.5,143444.6,194847.2,222241.4,0,186252,1481.6,306143.8,0,0,0,1166796.7,0,0,0,0
22656,0,94414,60733.1,81935.9,140930.9,128738.6,137893.2,0,193780.9,94824.4,0,0,0,1132668.8,0,0,0,0
22657,0,78425.5,134603.9,22719.8,73677.8,105351.9,15230,143741.4,116107.8,217453.4,0,0,0,907311.5,0,0,0,0
22658,0,0,27251.3,84450.8,0,80894,70445.9,0,0,182695.2,0,0,0,445737.2,0,0,0,0
22659,0,0,129263.8,32894.3,27011.9,66615.5,0,0,49971.1,44471,0,0,0,350227.6,0,0,0,0
22660,0,57751.6,119493.6,0,0,0,0,0,0,27644.6,0,0,0,272668.1,0,0,0,0
22661,0,0,0,0,0,30825.2,8150.6,62169.5,54389,0,0,0,0,155534.3,0,0,0,0
22662,0,0,0,64324.1,41598.2,4166.3,85391.3,0,30380.6,0,0,0,0,225860.5,0,0,0,0
22663,0,57580.6,152604.1,80073.2,153670.4,207809,87390.8,0,145701.8,41335.6,0,0,0,957640.5,0,0,0,0
22664,0,0,0,0,0,0,0,0,53089.4,0,0,0,0,53089.4,0,0,0,0
22666,0,0,0,0,0,0,39990.8,23933.9,0,0,0,0,0,63924.7,0,0,0,0
22667,0,148414.6,185191.8,85305.8,101510.5,342487.4,81475.4,236980.4,285704.4,327119.4,0,0,0,1794189.7,0,0,0,0
22671,0,273135.9,72976.7,154828.3,63058.7,140542.5,39425.3,104366.2,102998.2,155927.6,0,0,0,1107259.4,0,0,0,0
22672,0,135607.9,98791.6,197389,12545.3,164489.8,0,134763.9,68393.9,0,0,0,0,811981.4,0,0,0,0
22674,0,40862.9,0,0,0,0,0,0,0,0,0,0,0,40862.9,0,0,0,0
22675,0,0,0,0,0,0,0,0,284.6,0,0,0,0,284.6,0,0,0,0
22676,0,119807.5,129947.8,48175.6,53927.3,194453.9,180910.7,164853.8,126641.4,244819.5,0,0,0,1263537.5,0,0,0,0
22677,0,0,0,0,62939,0,0,0,0,0,0,0,0,62939,0,0,0,0
22678,0,77645,242419.4,71078.6,248329.9,144562.2,119521.7,28739,114517.5,127194.7,0,0,0,1174008,0,0,0,0
22679,0,127291.2,124219.3,88514.5,108812.2,150872.1,134268,35829.4,58213.3,86513.8,0,0,0,914533.8,0,0,0,0
22680,0,252628.1,122811,162260.7,0,154781.9,68633.3,281948.5,154901.6,129907.5,0,0,0,1327872.6,0,0,0,0
22681,0,81565.8,22343.6,128937.7,93416.1,176264.4,161884.5,167818.2,36342.4,101185.6,0,0,0,969758.3,0,0,0,0
22682,0,46311.7,0,120577,83630,79348.9,0,0,270371.8,128112,0,0,0,728351.4,0,0,0,0
22683,0,0,0,0,0,0,9604.1,0,0,0,0,0,0,9604.1,0,0,0,0
22686,0,0,0,109291,75062.9,112522.9,5636.9,0,102570.7,0,0,0,0,0,0,405084.4,0,0
22687,0,0,187363.5,65093.6,0,103163.1,0,139107.3,84929.6,54440.3,0,0,0,0,0,634097.4,0,0
22688,0,0,0,157085.5,42789.1,57261.8,83333.2,0,22736.9,0,0,0,0,0,0,363206.5,0,0
22689,0,190230.2,12060.4,194710.4,32381.3,51527.2,0,0,57638,39084.5,0,0,0,0,0,577632,0,0
22690,0,0,0,45001.1,72361.1,24344.3,0,0,0,0,0,0,0,0,0,141706.5,0,0
22691,0,152045.9,0,31560.5,0,19060.4,0,151470.6,17572.7,51550.4,0,0,0,0,0,423260.5,0,0
22692,0,0,0,0,0,0,22805.3,0,0,0,0,0,0,0,0,22805.3,0,0
22693,0,0,54200.9,0,114449.1,0,0,11228.6,0,39375.2,0,0,0,0,0,219253.8,0,0
22694,0,0,19334,0,0,0,0,0,0,0,0,0,0,0,0,19334,0,0
22695,0,95639.1,0,40463.5,51140,0,76003.4,0,105995.6,107598.1,0,0,0,0,0,476839.7,0,0
22697,0,81913.9,76818.1,0,123997,77376.3,162437.8,97845,0,0,0,0,0,0,0,620388.1,0,0
22698,0,118718,128083.9,15725.9,0,144271.5,96049.5,11297,154628,263942.2,0,0,0,0,0,932716,0,0
22699,0,0,19026.2,0,0,0,0,92584.3,0,0,0,0,0,0,0,111610.5,0,0
22700,0,9091.1,0,108795.1,86017.9,10972.1,103317,258938,105922.3,122291.9,0,0,0,0,0,805345.4,0,0
22701,0,134638.1,158145.7,97656.9,126829.5,281183.9,319476.9,0,124863,120878.7,0,0,0,0,0,1432630.9,0,0
22702,0,0,34022.9,0,0,0,0,0,0,50250.8,0,0,0,0,0,84273.7,0,0
22703,0,38246.6,0,0,0,11844.2,0,0,0,0,0,0,0,0,0,50090.8,0,0
22704,0,79970.6,11940.7,48455.3,4525.4,59330.9,86935.2,50762.6,50193.4,175558.4,0,0,0,0,0,567672.5,0,0
22705,0,0,0,0,0,0,0,0,27901.1,69744.8,0,0,0,0,0,97645.9,0,0
22706,0,39221.3,14967.4,44077.7,0,37477.1,0,43085.9,82039.7,66290.6,0,0,0,0,0,327159.7,0,0
22707,0,67128.5,52337,0,0,27815.6,0,0,0,33646.7,0,0,0,0,0,180927.8,0,0
22708,0,0,0,0,67025.9,0,60630.5,0,0,0,0,0,0,0,0,127656.4,0,0
22709,0,0,100683.6,9056.9,18479,0,0,48329.5,119209,39614.6,0,0,0,0,0,335372.6,0,0
22710,0,57620.9,107905.9,37921.7,1242.2,0,70952.8,0,0,0,0,0,0,0,0,275643.5,0,0
22711,0,95177.4,182336.1,257563.9,108019.5,144579.3,6132.8,389341.4,55363.7,197412.2,0,0,0,0,0,1435926.3,0,0
22712,0,0,185356.7,61154.5,54924,153135.4,46847.9,66803.6,0,0,0,0,0,0,0,568222.1,0,0
22713,0,58971.8,51738.5,0,0,0,0,0,0,17897.6,0,0,0,0,0,128607.9,0,0
22714,0,0,0,56748.8,0,0,59758.4,0,0,0,0,0,0,0,0,116507.2,0,0
22715,0,228260.6,122492.2,0,183225.3,99116.5,41290.4,0,71164.1,83818.1,0,0,0,0,0,829367.2,0,0
22716,0,76065.7,65805.7,179822.4,58903.4,172110.3,158178.7,77929.6,25689.1,152992.5,0,0,0,0,0,967497.4,0,0
22717,0,0,0,0,0,0,49019.6,0,0,0,0,0,0,0,0,49019.6,0,0
22719,0,0,10510.4,0,0,0,0,0,0,48113.3,0,0,0,0,0,58623.7,0,0
22720,0,114329.4,71711.3,0,36280.1,51875.3,0,0,33424.4,84581.5,0,0,0,0,0,455363.3,0,0
22721,0,0,0,1772.3,46933.4,0,0,0,0,25199.3,0,0,0,0,0,73905,0,0
22722,0,2080.1,0,120064,77798.9,0,0,150227.2,0,0,0,0,0,0,0,350170.2,0,0
22723,0,0,0,0,0,0,0,0,0,80654.6,0,0,0,0,0,80654.6,0,0
22724,0,13297.7,35544.8,0,20052.2,0,0,36331.4,0,0,0,0,0,0,0,105226.1,0,0
22725,0,0,0,56492.3,39768.5,0,43598.9,0,0,37066.7,0,0,0,0,0,238206.7,0,0
22726,0,46591.4,0,0,0,0,26156.9,0,0,0,0,0,0,0,0,72748.3,0,0
22727,0,0,0,0,0,40862.9,0,0,63537.5,0,0,0,0,0,0,104400.4,0,0
22729,0,50387.6,61913,3465.2,16751.9,0,21608.3,56201.6,101920.9,59690,0,0,0,0,0,371938.5,0,0
22730,0,0,0,78807.8,79348.9,0,0,0,0,0,0,0,0,0,0,158156.7,0,0
22731,0,0,0,0,0,26772.5,0,0,47754.2,0,0,0,0,0,0,74526.7,0,0
22732,0,0,0,0,71010.2,13622.6,46711.1,0,0,0,0,0,0,0,0,131343.9,0,0
22733,0,28602.2,160328.4,312061.6,0,66489.7,0,108059.8,38246.6,0,0,0,0,0,0,713788.3,0,0
22734,0,0,23643.2,0,84792.8,0,26362.1,0,0,0,0,0,0,0,0,134798.1,0,0
22735,0,0,0,0,0,0,0,0,0,27302.6,0,0,0,0,0,27302.6,0,0
22736,0,0,0,0,0,62135.3,0,0,0,0,0,0,0,0,0,62135.3,0,0
22737,0,61718.8,0,49070.9,53687.9,80500.7,24173.3,12870.2,0,5158.1,0,0,0,0,0,287179.9,0,0
22738,0,0,0,0,0,22480.4,69590.9,0,63315.2,58356.2,0,0,0,0,0,213742.7,0,0
22739,0,147326.3,89215.6,68257.1,0,68558.8,0,52815.8,77194.3,38041.4,0,0,0,0,0,541409.3,0,0
22740,0,0,63640.1,0,51755.6,151322.8,0,0,0,0,0,0,0,0,0,266718.5,0,0
22741,0,34159.7,81595.1,0,75695.6,0,147287.2,77337.2,0,49116.1,0,0,0,0,0,465190.9,0,0
22742,0,172822.4,159478.3,245651.3,49053.8,13513.9,170496.8,321877,158054.1,0,0,0,0,0,0,1290947.6,0,0
22743,0,326470.8,297303.1,97047.4,225233.9,470611.6,10955,43735.7,98398.3,113771.2,0,0,0,0,0,1683527,0,0
22745,0,0,31577.6,0,153255.1,0,5534.3,0,0,0,0,0,0,0,0,190367,0,0
22746,0,0,80996.6,0,27593.3,0,0,0,16256,0,0,0,0,0,0,124845.9,0,0
22747,0,24806,0,108754.8,0,26185,62556.7,34347.8,137625.7,17316.2,0,0,0,0,0,411592.2,0,0
22748,0,0,0,82569.8,0,0,0,0,0,0,0,0,0,0,0,82569.8,0,0
22749,0,12818.9,0,0,118689.9,40264.4,85493.9,38001.1,174635,63759.8,0,0,0,0,0,533663,0,0
22750,0,118456.6,8082.2,65076.5,72429.5,0,0,0,78893.3,70217.5,0,0,0,0,0,413155.6,0,0
22752,0,0,21574.1,0,0,0,0,0,0,0,0,0,0,0,0,21574.1,0,0
22753,0,0,0,122526.4,20548.1,0,0,0,0,75712.7,0,0,0,0,0,218787.2,0,0
22754,0,74834.5,51157.1,27405.2,0,53653.7,0,58082.6,0,72560.2,0,0,0,0,0,337693.3,0,0
22755,0,0,124133.8,40343.8,45770.6,0,99965.4,63571.7,0,0,0,0,0,0,0,373785.3,0,0
22756,0,0,0,32381.3,0,73216.1,0,0,0,36929.9,0,0,0,0,0,142527.3,0,0
22757,0,0,85032.2,0,0,0,0,0,0,0,0,0,0,0,0,85032.2,0,0
22758,0,306776.5,146009.6,254154.9,87779.2,91039.2,176025,0,160339.4,127912.9,0,0,0,0,0,1515033.4,0,0
22759,0,139660.6,54331.6,112157.7,24686.3,0,66889.1,0,0,69967.1,0,0,0,0,0,467692.4,0,0
22760,0,168297,52337,105232.2,133726.9,146819.4,195691.2,80751.1,254622.7,78254.5,0,0,0,0,0,1215732,0,0
22761,0,60374,0,0,0,34843.7,0,0,0,85340,0,0,0,0,0,180557.7,0,0
22762,0,0,62066.9,0,0,0,0,0,0,0,0,0,0,0,0,62066.9,0,0
22763,0,66034.1,32483.9,175479,51281.7,30363.5,156504.1,196893.1,0,0,0,0,0,0,0,709039.4,0,0
22764,0,0,27952.4,110590.6,0,0,6594.5,21728,53192,47132.5,0,0,0,0,0,267190,0,0
22765,0,145240.1,108367.6,14922.2,96414.7,112020.9,46505.9,0,89745.7,4679.3,0,0,0,0,0,617896.4,0,0
22766,0,46745.3,0,0,75781.1,82467.2,0,0,60083.3,0,0,0,0,0,0,265076.9,0,0
22768,0,182780.7,0,60624.4,50729.6,30346.4,0,0,29929.9,101042.7,0,0,0,0,0,455453.7,0,0
22769,0,194259.7,33373.1,76168.3,61411,16580.9,180602.9,121876.6,0,74601.2,0,0,0,0,0,758873.7,0,0
22770,0,0,40349.9,0,68462.3,94653.4,90959.8,0,20257.4,162545.3,0,0,0,0,0,485378.7,0,0
22771,0,0,79611.5,0,0,0,79611.5,0,73489.7,0,0,0,0,0,0,232712.7,0,0
22772,0,0,116182.3,118621.5,171033,104913.4,0,0,277006.6,0,0,0,0,0,0,787756.8,0,0
22773,0,0,70873.4,50278.9,91199.2,61308.4,204525.8,69283.1,83459,54047,0,0,0,0,0,684974.8,0,0
22774,0,0,75678.5,0,0,0,34672.7,10886.6,76448,67584.1,0,0,0,0,0,265269.9,0,0
22775,0,0,0,0,0,35921,0,37778.8,46762.4,0,0,0,0,0,0,120462.2,0,0
22776,0,0,0,17179.4,82437.9,11775.8,0,0,0,2045.9,0,0,0,0,0,113439,0,0
22777,0,0,27473.6,0,82621.1,0,0,0,0,0,0,0,0,0,0,110094.7,0,0
22778,0,1550,4439.9,95280,0,30750.7,16375.7,89266.9,81469.3,54844.6,0,0,0,0,0,373977.1,0,0
22780,0,202890.3,224229.9,68832.4,84541.2,221123.8,217538.9,203624.4,136183.2,134616.1,0,0,0,0,0,1493580.2,0,0
